text,label
"Premise: The same year, the University of Hawaii campus at Manoa became the site of the Center for Cultural and Technical Interchange Between East and West (popularly known as the East West Center), a unique and venerated resource for advanced Pacific Rim studies.

Hypothesis: The Pacific Rim studies only take place when one enrolls in a graduate program.",1
"Premise: , less than ten years after the death of the prophet Mohamed.

Hypothesis: The prophet Mohamed died.",0
"Premise: Twenty-eight grants targeted statewide web sites, which encompass not only all of the LSC programs in a state, but other state justice community partners.

Hypothesis: Grants aren't related to money.",1
"Premise: that your approach is is is right you can actually go out and sub it if even if you don't wanna get hands on you can even just sub it out the concrete and those kind of things and and that's kind of the plan i have so um uh everyone i talk to uh i've

Hypothesis: You can not ever sub it.",2
"Premise: but it but again it depends on what job you're in the men that are out there fixing power lines are tested a lot

Hypothesis: The men who fix the power lines are never tested.",2
"Premise: Carmel Man, a relation of the Neanderthal family, lived here 600,000 years ago.

Hypothesis: Carmel Man is still relatively well-preserved today, which is how we were able to estimate his age.",1
"Premise: Market Street is home to the Edinburgh CityArt Gallery, showcasing the work of up-and-coming artists.

Hypothesis: The city art gallery features ancient and famous paintings. ",2
"Premise: He took the wicked blade as well.

Hypothesis: He took the fierce blade and the sheath as well.",1
"Premise: huh no i haven't attempted that i'm satisfied with what we have right now and we do have a gas credit card and we use that

Hypothesis: I don't care for what we have right now.",2
"Premise: The call is coming from inside the house!

Hypothesis: The call is coming from the attic.",1
"Premise: It isn't, of course.

Hypothesis: It is not, of course.",0
"Premise: is that what you ended up going into

Hypothesis: So that's what you could've done if things had been different?",2
"Premise: Of particular significance --the American public has become acutely aware of the hazards to their health, including the risk of mortality, posed by inhalation of fine particles and exposure to mercury through fish consumption.

Hypothesis: Mercury exposure is dangerous, and can occur through the eating of fish.",0
"Premise: Detroit Pistons they're not as good as they were last year

Hypothesis: The Detroit Pistons are not as good as they were last year, most of their good players left",1
"Premise: Sorry but that's how it is.

Hypothesis: While one is apologetic about it, there is nothing that can be done.",0
"Premise: So far, however, the number of mail pieces lost to alternative bill-paying methods is too small to have any material impact on First-Class volume.

Hypothesis: Occasionally mail is lost but not often ",1
"Premise: On top is a broad plateau 650 metres (2,132 feet) long by 300 metres (984 feet) wide.

Hypothesis: There is a plateau on the top, which is 650 meters long.",0
"Premise: He says men are here.

Hypothesis: He said that the men were not here. ",2
"Premise: Don't mean the police, but the people that are right in it. 

Hypothesis: The people were wrong.",2
"Premise: From Port-Louis all the way down Grande Terre's west coast to Pointe Pitre there extend vast mangrove swamps.

Hypothesis: There's a swath of mangrove swaps from Port-Louis to Pointe Pitre.",0
"Premise: The recommendation comes from the court's Task Force on Civil Equal Justice Funding, created in 2001 to look for ways to cope with the sparse amount of money available for such cases.

Hypothesis: There has always been more than enough funding for such cases. ",2
"Premise: yeah well i i started uh studying mathematics basically because i was really good at that in high school

Hypothesis: My worst subject in high-school was mathematics.",2
"Premise: Can I help you?'

Hypothesis: Can i give you assistance?",0
"Premise: but i've lived up here all my life and i'm fifty eight years old so i i could

Hypothesis: I have moved somewhere else in my life.",2
"Premise: It is not possible to walk up through the water as at Dunn's River, but steps have been erected at the side of the water to take you to a platform at the foot of the first cascade.

Hypothesis: The steps are covered in mossy and very slippy.",1
"Premise: Continue along the Quai Saint-Nicolas to the Mus??e Alsacien at num?­ber 23, a group of 16th- and 17th-century houses appropriate to the colorful collections of Alsatian folklore.

Hypothesis: There are houses only from the 10th century on the Quai.",2
"Premise: And in this city, where literature and theater have historically dominated the scene, visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries that display the work of modern Irish artists.

Hypothesis: Visual arts have become enormously popular in this city. ",0
"Premise: Initiatives that we suggested for the CIO Council to consider

Hypothesis: We suggested initiatives to the CIO council ",0
"Premise: The management of the cafe has established the rules for the use of their facility.

Hypothesis: The management of the cafe is extremely lax.",2
"Premise: And two- the personal pronoun problems were going to get serious.

Hypothesis: The grammar was great.",2
"Premise: of course you got to charge it and keep your cash

Hypothesis: You have to keep your cash and charge it.",0
